date,open_time,open,high,low,close,volume,close_time
2024-09-06 12:00:00,1725595200000,56588.01000000,56747.91000000,55280.00000000,55804.29000000,5943.85272000,1725609599999
2024-09-06 16:00:00,1725609600000,55804.28000000,56262.11000000,55639.00000000,55999.09000000,4116.26102000,1725623999999
2024-09-06 20:00:00,1725624000000,55999.09000000,57008.00000000,53808.00000000,54045.01000000,21136.96377000,1725638399999
2024-09-07 00:00:00,1725638400000,54045.00000000,54435.00000000,53267.54000000,53534.28000000,11314.50356000,1725652799999
2024-09-07 04:00:00,1725652800000,53534.27000000,53969.99000000,52550.00000000,53962.97000000,8847.03395000,1725667199999
2024-09-07 08:00:00,1725667200000,53962.97000000,54095.65000000,53745.54000000,53818.91000000,2283.19066000,1725681599999
2024-09-07 12:00:00,1725681600000,53818.92000000,54405.37000000,53814.00000000,54286.00000000,4210.82665000,1725695999999
2024-09-07 16:00:00,1725696000000,54286.00000000,54492.98000000,54168.23000000,54326.00000000,2289.86562000,1725710399999
2024-09-07 20:00:00,1725710400000,54326.01000000,54829.00000000,54326.00000000,54780.00000000,2510.87487000,1725724799999
2024-09-08 00:00:00,1725724800000,54780.00000000,54850.00000000,54000.00000000,54404.01000000,3137.77696000,1725739199999
2024-09-08 04:00:00,1725739200000,54404.01000000,54437.97000000,53814.01000000,54160.86000000,2261.51298000,1725753599999
2024-09-08 08:00:00,1725753600000,54160.86000000,54509.00000000,53964.00000000,54402.99000000,1979.50014000,1725767999999
2024-09-08 12:00:00,1725768000000,54402.98000000,54575.00000000,54261.10000000,54436.25000000,1722.23364000,1725782399999
2024-09-08 16:00:00,1725782400000,54436.25000000,54722.85000000,54356.00000000,54556.08000000,1765.73164000,1725796799999
2024-09-08 20:00:00,1725796800000,54556.08000000,54567.00000000,53640.00000000,53687.00000000,3500.41607000,1725811199999
2024-09-09 00:00:00,1725811200000,53686.99000000,54531.10000000,53629.01000000,54337.01000000,2289.20807000,1725825599999
2024-09-09 04:00:00,1725825600000,54337.02000000,55318.00000000,54184.00000000,54869.95000000,5017.05823000,1725839999999
2024-09-09 08:00:00,1725840000000,54869.95000000,55370.23000000,54688.69000000,55115.00000000,4899.59127000,1725854399999
2024-09-09 12:00:00,1725854400000,55115.00000000,55150.00000000,54591.96000000,54974.01000000,3091.16196000,1725868799999
2024-09-09 16:00:00,1725868800000,54974.01000000,55555.00000000,54960.00000000,55264.87000000,3429.17626000,1725883199999
2024-09-09 20:00:00,1725883200000,55264.87000000,55799.00000000,54804.00000000,55386.00000000,6542.48233000,1725897599999
2024-09-10 00:00:00,1725897600000,55385.99000000,57177.00000000,55348.54000000,57089.54000000,9053.91852000,1725911999999
2024-09-10 04:00:00,1725912000000,57089.53000000,58088.00000000,56810.00000000,57042.00000000,5368.18703000,1725926399999
2024-09-10 08:00:00,1725926400000,57042.01000000,57065.34000000,56522.86000000,56524.74000000,3589.26607000,1725940799999
2024-09-10 12:00:00,1725940800000,56524.74000000,57290.00000000,56386.40000000,57218.57000000,2969.98514000,1725955199999
2024-09-10 16:00:00,1725955200000,57218.56000000,57378.00000000,56878.65000000,57228.00000000,3523.74246000,1725969599999
2024-09-10 20:00:00,1725969600000,57228.01000000,57468.98000000,56502.31000000,56596.00000000,6137.02725000,1725983999999
2024-09-11 00:00:00,1725984000000,56596.01000000,58044.36000000,56566.00000000,57952.01000000,5036.50689000,1725998399999
2024-09-11 04:00:00,1725998400000,57952.01000000,57975.99000000,57453.00000000,57635.99000000,2370.25345000,1726012799999
2024-09-11 08:00:00,1726012800000,57635.99000000,57750.00000000,56681.32000000,56819.55000000,4635.08566000,1726027199999
2024-09-11 12:00:00,1726027200000,56819.56000000,56819.56000000,56100.00000000,56712.00000000,4361.14028000,1726041599999
2024-09-11 16:00:00,1726041600000,56712.01000000,56895.82000000,56325.70000000,56797.99000000,4294.63231000,1726055999999
2024-09-11 20:00:00,1726056000000,56798.00000000,57166.66000000,55545.19000000,56701.23000000,10825.44190000,1726070399999
2024-09-12 00:00:00,1726070400000,56701.22000000,57981.71000000,56646.00000000,57585.50000000,7312.78160000,1726084799999
2024-09-12 04:00:00,1726084800000,57585.50000000,57676.83000000,57211.10000000,57338.00000000,1597.48582000,1726099199999
2024-09-12 08:00:00,1726099200000,57338.00000000,58470.01000000,57324.00000000,58232.72000000,4925.10026000,1726113599999
2024-09-12 12:00:00,1726113600000,58232.73000000,58430.56000000,57836.28000000,58138.16000000,3805.17892000,1726127999999
2024-09-12 16:00:00,1726128000000,58138.15000000,58350.00000000,57894.00000000,58057.99000000,3403.41297000,1726142399999
2024-09-12 20:00:00,1726142400000,58058.00000000,58588.00000000,57345.23000000,57512.03000000,9147.61704000,1726156799999
2024-09-13 00:00:00,1726156800000,57512.03000000,58450.99000000,57494.01000000,58388.00000000,5931.38887000,1726171199999
2024-09-13 04:00:00,1726171200000,58388.00000000,58388.00000000,57781.10000000,58132.32000000,3861.70825000,1726185599999
2024-09-13 08:00:00,1726185600000,58132.31000000,58290.40000000,57798.49000000,57845.97000000,2349.18013000,1726199999999
2024-09-13 12:00:00,1726200000000,57845.97000000,58137.68000000,57742.00000000,58109.31000000,2043.62690000,1726214399999
2024-09-13 16:00:00,1726214400000,58109.31000000,58350.00000000,57815.00000000,57871.10000000,2642.80891000,1726228799999
2024-09-13 20:00:00,1726228800000,57871.10000000,59723.97000000,57632.62000000,59667.38000000,10230.19313000,1726243199999
2024-09-14 00:00:00,1726243200000,59666.01000000,59999.00000000,59312.01000000,59743.99000000,6438.89464000,1726257599999
2024-09-14 04:00:00,1726257600000,59743.99000000,60625.00000000,59633.40000000,60498.00000000,6120.52962000,1726271999999
2024-09-14 08:00:00,1726272000000,60497.99000000,60610.45000000,60285.55000000,60329.37000000,2276.07277000,1726286399999
2024-09-14 12:00:00,1726286400000,60329.38000000,60348.24000000,59900.00000000,60138.14000000,2520.20691000,1726300799999
2024-09-14 16:00:00,1726300800000,60138.14000000,60156.00000000,59605.98000000,59706.39000000,2203.89620000,1726315199999
2024-09-14 20:00:00,1726315200000,59706.40000000,60010.00000000,59626.01000000,59876.00000000,1704.29511000,1726329599999
2024-09-15 00:00:00,1726329600000,59875.99000000,59983.39000000,59400.00000000,59810.00000000,2133.99814000,1726343999999
2024-09-15 04:00:00,1726344000000,59810.01000000,60134.13000000,59774.00000000,59993.03000000,1299.43988000,1726358399999
2024-09-15 08:00:00,1726358400000,59993.02000000,60280.06000000,59986.01000000,60155.93000000,1236.11942000,1726372799999
2024-09-15 12:00:00,1726372800000,60155.93000000,60216.00000000,60032.90000000,60196.00000000,1021.60267000,1726387199999
2024-09-15 16:00:00,1726387200000,60195.99000000,60204.00000000,59880.00000000,60000.51000000,1163.54597000,1726401599999
2024-09-15 20:00:00,1726401600000,60000.51000000,60395.80000000,59871.00000000,60335.41000000,2112.81180000,1726415999999
2024-09-16 00:00:00,1726416000000,60335.41000000,60352.65000000,59707.08000000,59878.22000000,3245.74935000,1726430399999
2024-09-16 04:00:00,1726430400000,59878.23000000,59939.10000000,58691.05000000,59132.00000000,4978.09440000,1726444799999
2024-09-16 08:00:00,1726444800000,59132.00000000,59210.70000000,58112.00000000,58575.09000000,5370.83860000,1726459199999
2024-09-16 12:00:00,1726459200000,58575.09000000,58970.00000000,58312.54000000,58911.10000000,3433.45011000,1726473599999
2024-09-16 16:00:00,1726473600000,58911.10000000,59179.35000000,58506.00000000,58663.99000000,3270.35511000,1726487999999
2024-09-16 20:00:00,1726488000000,58664.00000000,58789.93000000,57553.38000000,57881.69000000,6950.28148000,1726502399999
2024-09-17 00:00:00,1726502400000,57881.70000000,58263.84000000,57493.30000000,57943.99000000,4927.89314000,1726516799999
2024-09-17 04:00:00,1726516800000,57943.99000000,58410.00000000,57608.00000000,58213.99000000,2524.74576000,1726531199999
2024-09-17 08:00:00,1726531200000,58213.99000000,58343.99000000,57610.01000000,58060.00000000,2399.69133000,1726545599999
2024-09-17 12:00:00,1726545600000,58060.00000000,58779.08000000,58028.00000000,58695.39000000,2401.70353000,1726559999999
2024-09-17 16:00:00,1726560000000,58695.39000000,59300.00000000,58636.36000000,59080.99000000,3403.05073000,1726574399999
2024-09-17 20:00:00,1726574400000,59080.99000000,61320.00000000,58872.02000000,61135.50000000,14518.51056000,1726588799999
2024-09-18 00:00:00,1726588800000,61135.49000000,61261.00000000,59618.26000000,59967.99000000,7151.64931000,1726603199999
2024-09-18 04:00:00,1726603200000,59967.98000000,60424.25000000,59715.42000000,60313.99000000,3241.65332000,1726617599999
2024-09-18 08:00:00,1726617600000,60313.99000000,60769.00000000,59854.60000000,60509.99000000,3991.84107000,1726631999999
2024-09-18 12:00:00,1726632000000,60510.00000000,60689.62000000,60199.68000000,60428.01000000,1833.32107000,1726646399999
2024-09-18 16:00:00,1726646400000,60428.01000000,60428.01000000,59348.88000000,59846.00000000,4528.13103000,1726660799999
2024-09-18 20:00:00,1726660800000,59846.00000000,60160.00000000,59308.61000000,59429.18000000,5117.90940000,1726675199999
2024-09-19 00:00:00,1726675200000,59429.19000000,61318.60000000,59174.80000000,60057.99000000,14645.02961000,1726689599999
2024-09-19 04:00:00,1726689600000,60057.99000000,61786.24000000,59473.68000000,61759.99000000,5970.79251000,1726703999999
2024-09-19 08:00:00,1726704000000,61759.98000000,62589.52000000,61555.00000000,62117.99000000,8344.29250000,1726718399999
2024-09-19 12:00:00,1726718400000,62117.98000000,62179.99000000,61814.00000000,62093.99000000,3360.24822000,1726732799999
2024-09-19 16:00:00,1726732800000,62094.00000000,62727.52000000,61888.18000000,62645.44000000,3685.66229000,1726747199999
2024-09-19 20:00:00,1726747200000,62645.44000000,63500.84000000,62582.14000000,63154.04000000,10166.54165000,1726761599999
2024-09-20 00:00:00,1726761600000,63154.03000000,63850.00000000,62940.00000000,63251.99000000,6054.84450000,1726775999999
2024-09-20 04:00:00,1726776000000,63251.99000000,63254.14000000,62650.00000000,62947.99000000,2720.93692000,1726790399999
2024-09-20 08:00:00,1726790400000,62948.00000000,63750.00000000,62606.00000000,63742.16000000,3621.81690000,1726804799999
2024-09-20 12:00:00,1726804800000,63742.15000000,64133.32000000,63390.32000000,63524.80000000,6638.35306000,1726819199999
2024-09-20 16:00:00,1726819200000,63524.81000000,63700.00000000,63090.43000000,63440.00000000,3743.75146000,1726833599999
2024-09-20 20:00:00,1726833600000,63440.01000000,63544.37000000,62553.90000000,63153.99000000,6589.92794000,1726847999999
2024-09-21 00:00:00,1726848000000,63153.99000000,63282.00000000,62350.00000000,62809.13000000,3393.59501000,1726862399999
2024-09-21 04:00:00,1726862400000,62809.13000000,63300.00000000,62709.30000000,63201.05000000,1478.93357000,1726876799999
2024-09-21 08:00:00,1726876800000,63201.05000000,63310.37000000,62816.47000000,62889.57000000,1640.98964000,1726891199999
2024-09-21 12:00:00,1726891200000,62889.58000000,63134.00000000,62758.00000000,63091.02000000,1209.98344000,1726905599999
2024-09-21 16:00:00,1726905600000,63091.02000000,63136.00000000,62966.01000000,63089.77000000,1035.11805000,1726919999999
2024-09-21 20:00:00,1726920000000,63089.76000000,63306.00000000,63036.92000000,63167.98000000,1603.27919000,1726934399999
2024-09-22 00:00:00,1726934400000,63167.98000000,63400.00000000,63086.00000000,63203.59000000,1787.68953000,1726948799999
2024-09-22 04:00:00,1726948800000,63203.59000000,63559.90000000,63058.00000000,63348.96000000,1098.28623000,1726963199999
2024-09-22 08:00:00,1726963200000,63348.97000000,63450.00000000,62830.01000000,63106.00000000,1863.74001000,1726977599999
2024-09-22 12:00:00,1726977600000,63106.00000000,63200.00000000,62838.00000000,62936.00000000,967.92007000,1726991999999
2024-09-22 16:00:00,1726992000000,62936.00000000,63034.99000000,62544.94000000,62784.00000000,1840.93484000,1727006399999
2024-09-22 20:00:00,1727006400000,62784.00000000,62930.00000000,62429.16000000,62652.12000000,2271.34613000,1727020799999
2024-09-23 00:00:00,1727020800000,62652.12000000,63229.50000000,62468.01000000,63160.00000000,2262.34879000,1727035199999
2024-09-23 04:00:00,1727035200000,63160.00000000,64000.00000000,62357.93000000,63578.76000000,5035.90908000,1727049599999
2024-09-23 08:00:00,1727049600000,63578.76000000,64745.88000000,62538.75000000,64354.00000000,7140.31946000,1727063999999
2024-09-23 12:00:00,1727064000000,64354.00000000,64455.13000000,63400.00000000,63548.82000000,3443.68917000,1727078399999
2024-09-23 16:00:00,1727078400000,63548.83000000,63710.00000000,63300.00000000,63435.04000000,2927.24270000,1727092799999
2024-09-23 20:00:00,1727092800000,63435.03000000,63806.00000000,63059.93000000,63618.00000000,5683.13836000,1727107199999
2024-09-24 00:00:00,1727107200000,63617.99000000,63825.96000000,63098.97000000,63298.56000000,3051.89312000,1727121599999
2024-09-24 04:00:00,1727121600000,63300.01000000,63489.00000000,63088.69000000,63339.99000000,1831.77006000,1727135999999
2024-09-24 08:00:00,1727136000000,63339.99000000,63401.21000000,62700.00000000,63124.00000000,4362.37127000,1727150399999
2024-09-24 12:00:00,1727150400000,63124.01000000,63569.99000000,62900.00000000,63559.92000000,2295.13582000,1727164799999
2024-09-24 16:00:00,1727164800000,63559.93000000,63948.00000000,63380.00000000,63478.34000000,2935.03801000,1727179199999
2024-09-24 20:00:00,1727179200000,63478.35000000,63768.00000000,62731.10000000,63159.99000000,5750.10021000,1727193599999
2024-09-25 00:00:00,1727193600000,63159.99000000,64375.00000000,63088.02000000,64292.34000000,4151.18148000,1727207999999
2024-09-25 04:00:00,1727208000000,64292.35000000,64688.00000000,63966.66000000,64262.70000000,3691.22080000,1727222399999
2024-09-25 08:00:00,1727222400000,64262.70000000,64817.99000000,63990.41000000,64460.00000000,3313.63849000,1727236799999
2024-09-25 12:00:00,1727236800000,64460.01000000,64460.23000000,63645.49000000,63843.33000000,2493.73409000,1727251199999
2024-09-25 16:00:00,1727251200000,63843.34000000,63915.07000000,63407.70000000,63838.01000000,2671.75745000,1727265599999
2024-09-25 20:00:00,1727265600000,63838.01000000,63999.00000000,63283.37000000,63495.66000000,3683.29568000,1727279999999
2024-09-26 00:00:00,1727280000000,63495.66000000,63670.00000000,63000.00000000,63181.50000000,3421.13755000,1727294399999
2024-09-26 04:00:00,1727294400000,63181.51000000,63551.81000000,62947.08000000,63152.01000000,2229.54842000,1727308799999
2024-09-26 08:00:00,1727308800000,63152.01000000,63544.00000000,62670.00000000,63514.34000000,3182.84060000,1727323199999
2024-09-26 12:00:00,1727323200000,63514.35000000,63874.41000000,63340.00000000,63852.07000000,1978.65426000,1727337599999
2024-09-26 16:00:00,1727337600000,63852.07000000,64500.00000000,63595.67000000,64393.99000000,4265.52614000,1727351999999
2024-09-26 20:00:00,1727352000000,64393.98000000,65550.00000000,64150.00000000,65229.03000000,10972.58828000,1727366399999
2024-09-27 00:00:00,1727366400000,65229.03000000,65839.00000000,64693.26000000,64711.06000000,5421.22806000,1727380799999
2024-09-27 04:00:00,1727380800000,64711.07000000,65244.00000000,64633.52000000,65173.99000000,2552.46859000,1727395199999
2024-09-27 08:00:00,1727395200000,65173.99000000,65425.00000000,64819.90000000,65366.01000000,2512.15165000,1727409599999
2024-09-27 12:00:00,1727409600000,65366.01000000,65550.00000000,65099.99000000,65460.02000000,3455.03541000,1727423999999
2024-09-27 16:00:00,1727424000000,65460.02000000,65986.00000000,65342.78000000,65437.35000000,3894.19370000,1727438399999
2024-09-27 20:00:00,1727438400000,65437.36000000,66498.00000000,65314.31000000,66006.01000000,7244.94249000,1727452799999
2024-09-28 00:00:00,1727452800000,66006.01000000,66360.00000000,65524.00000000,65657.99000000,3581.38796000,1727467199999
2024-09-28 04:00:00,1727467200000,65657.99000000,65962.00000000,65625.00000000,65769.95000000,1361.09366000,1727481599999
2024-09-28 08:00:00,1727481600000,65769.95000000,66260.00000000,65720.00000000,66063.76000000,1667.03312000,1727495999999
2024-09-28 12:00:00,1727496000000,66063.76000000,66087.00000000,65738.00000000,65824.01000000,1261.99889000,1727510399999
2024-09-28 16:00:00,1727510400000,65824.01000000,65824.01000000,65453.00000000,65798.01000000,1658.51739000,1727524799999
2024-09-28 20:00:00,1727524800000,65798.01000000,65816.00000000,65422.23000000,65619.13000000,1613.79987000,1727539199999
2024-09-29 00:00:00,1727539200000,65619.14000000,65823.08000000,65492.59000000,65724.00000000,1744.50199000,1727553599999
2024-09-29 04:00:00,1727553600000,65724.00000000,65982.16000000,65432.00000000,65858.00000000,1181.38190000,1727567999999
2024-09-29 08:00:00,1727568000000,65858.00000000,65984.00000000,65647.28000000,65815.92000000,1175.81973000,1727582399999
2024-09-29 12:00:00,1727582400000,65815.93000000,65815.93000000,65432.00000000,65477.01000000,1284.12437000,1727596799999
2024-09-29 16:00:00,1727596800000,65477.01000000,65720.00000000,65433.00000000,65691.92000000,1041.46532000,1727611199999
2024-09-29 20:00:00,1727611200000,65691.92000000,65850.00000000,65576.21000000,65751.34000000,1924.67822000,1727625599999
2024-09-30 00:00:00,1727625600000,65751.34000000,65972.17000000,65654.01000000,65958.82000000,1134.64262000,1727639999999
2024-09-30 04:00:00,1727640000000,65958.81000000,66076.12000000,65528.00000000,65602.01000000,1777.01085000,1727654399999
2024-09-30 08:00:00,1727654400000,65602.01000000,65618.80000000,64190.00000000,64553.68000000,6048.78935000,1727668799999
2024-09-30 12:00:00,1727668800000,64553.68000000,64750.01000000,64310.00000000,64562.01000000,3209.21927000,1727683199999
2024-09-30 16:00:00,1727683200000,64562.01000000,64576.01000000,63249.68000000,63819.44000000,7287.18568000,1727697599999
2024-09-30 20:00:00,1727697600000,63819.45000000,64161.08000000,63508.00000000,63561.41000000,4845.53912000,1727711999999
2024-10-01 00:00:00,1727712000000,63561.42000000,63738.25000000,63056.00000000,63488.00000000,5487.90402000,1727726399999
2024-10-01 04:00:00,1727726400000,63488.00000000,63860.00000000,62856.30000000,63327.59000000,3132.45008000,1727740799999
2024-10-01 08:00:00,1727740800000,63327.60000000,63744.00000000,63006.70000000,63723.48000000,3879.35185000,1727755199999
2024-10-01 12:00:00,1727755200000,63723.47000000,64130.63000000,63652.06000000,64045.92000000,3515.39368000,1727769599999
2024-10-01 16:00:00,1727769600000,64045.92000000,64118.00000000,63707.89000000,63734.00000000,3230.34622000,1727783999999
2024-10-01 20:00:00,1727784000000,63734.01000000,63809.97000000,61814.01000000,62628.85000000,12629.85952000,1727798399999
2024-10-02 00:00:00,1727798400000,62628.85000000,62778.73000000,61092.00000000,61755.99000000,12278.90165000,1727812799999
2024-10-02 04:00:00,1727812800000,61755.99000000,61760.74000000,60164.00000000,60805.78000000,8137.62816000,1727827199999
2024-10-02 08:00:00,1727827200000,60804.92000000,61883.00000000,60733.81000000,61750.47000000,4288.88242000,1727841599999
2024-10-02 12:00:00,1727841600000,61750.46000000,61940.00000000,61350.00000000,61727.40000000,2824.36251000,1727855999999
2024-10-02 16:00:00,1727856000000,61727.39000000,61914.34000000,60888.88000000,61164.01000000,3827.59582000,1727870399999
2024-10-02 20:00:00,1727870400000,61164.01000000,61926.90000000,60524.21000000,61874.01000000,7565.27679000,1727884799999
2024-10-03 00:00:00,1727884800000,61874.01000000,62390.31000000,60000.00000000,60190.01000000,7929.51771000,1727899199999
2024-10-03 04:00:00,1727899200000,60190.01000000,60999.24000000,60128.00000000,60649.28000000,5099.06593000,1727913599999
2024-10-03 08:00:00,1727913600000,60649.27000000,61464.00000000,60536.00000000,61463.99000000,3657.31206000,1727927999999
2024-10-03 12:00:00,1727928000000,61464.00000000,61477.19000000,60814.12000000,60926.00000000,3351.19716000,1727942399999
2024-10-03 16:00:00,1727942400000,60926.00000000,61070.47000000,60126.56000000,60764.74000000,4407.11899000,1727956799999
2024-10-03 20:00:00,1727956800000,60764.73000000,60900.00000000,59828.11000000,60641.50000000,8572.02693000,1727971199999
2024-10-04 00:00:00,1727971200000,60641.50000000,61058.00000000,59917.02000000,61036.00000000,4408.85414000,1727985599999
2024-10-04 04:00:00,1727985600000,61036.00000000,61100.00000000,60596.40000000,60752.71000000,1824.92544000,1727999999999
2024-10-04 08:00:00,1728000000000,60752.72000000,61272.73000000,60459.90000000,60951.99000000,2373.59688000,1728014399999
2024-10-04 12:00:00,1728014400000,60951.99000000,61544.98000000,60936.66000000,61443.64000000,2454.00481000,1728028799999
2024-10-04 16:00:00,1728028800000,61443.64000000,61646.27000000,61266.42000000,61449.84000000,2343.66551000,1728043199999
2024-10-04 20:00:00,1728043200000,61449.84000000,62004.48000000,60753.97000000,61873.04000000,8500.98500000,1728057599999
2024-10-05 00:00:00,1728057600000,61873.05000000,62468.00000000,61644.01000000,62368.00000000,4031.14494000,1728071999999
2024-10-05 04:00:00,1728072000000,62368.00000000,62484.85000000,61965.14000000,62086.00000000,1591.26280000,1728086399999
2024-10-05 08:00:00,1728086400000,62086.00000000,62214.00000000,61689.26000000,61861.99000000,1490.81546000,1728100799999
2024-10-05 12:00:00,1728100800000,61861.99000000,62268.28000000,61824.01000000,62076.19000000,1052.59709000,1728115199999
2024-10-05 16:00:00,1728115200000,62076.20000000,62326.48000000,62076.19000000,62180.00000000,1522.84096000,1728129599999
2024-10-05 20:00:00,1728129600000,62179.99000000,62370.56000000,62100.00000000,62167.66000000,1317.65584000,1728143999999
2024-10-06 00:00:00,1728144000000,62167.65000000,62180.00000000,61790.00000000,61848.48000000,1408.81584000,1728158399999
2024-10-06 04:00:00,1728158400000,61848.48000000,62100.00000000,61700.00000000,62058.00000000,1014.73622000,1728172799999
2024-10-06 08:00:00,1728172800000,62058.01000000,62150.00000000,61876.00000000,61878.66000000,882.65112000,1728187199999
2024-10-06 12:00:00,1728187200000,61878.66000000,62010.00000000,61798.97000000,61949.01000000,907.06061000,1728201599999
2024-10-06 16:00:00,1728201600000,61949.01000000,62176.75000000,61922.00000000,62101.92000000,936.78235000,1728215999999
2024-10-06 20:00:00,1728216000000,62101.92000000,62777.00000000,62065.31000000,62720.01000000,3063.00545000,1728230399999
2024-10-07 00:00:00,1728230400000,62720.01000000,62975.00000000,62550.00000000,62631.38000000,1681.72471000,1728244799999
2024-10-07 04:00:00,1728244800000,62631.38000000,62912.33000000,62302.00000000,62819.91000000,1435.63753000,1728259199999
2024-10-07 08:00:00,1728259200000,62819.91000000,63970.19000000,62657.44000000,63530.51000000,4456.00399000,1728273599999
2024-10-07 12:00:00,1728273600000,63530.51000000,63753.91000000,63300.48000000,63531.99000000,2115.03780000,1728287999999
2024-10-07 16:00:00,1728288000000,63532.00000000,63706.00000000,62649.95000000,63135.44000000,4457.19558000,1728302399999
2024-10-07 20:00:00,1728302400000,63135.45000000,64478.19000000,62825.37000000,63651.60000000,7602.50861000,1728316799999
2024-10-08 00:00:00,1728316800000,63651.59000000,63906.57000000,62735.90000000,63382.00000000,4094.49583000,1728331199999
2024-10-08 04:00:00,1728331200000,63381.99000000,63410.00000000,62128.00000000,62224.00000000,3240.94339000,1728345599999
2024-10-08 08:00:00,1728345600000,62224.01000000,62820.00000000,62156.02000000,62629.80000000,2759.18935000,1728359999999
2024-10-08 12:00:00,1728360000000,62629.80000000,62778.04000000,62005.00000000,62319.99000000,2588.87096000,1728374399999
2024-10-08 16:00:00,1728374400000,62319.99000000,62670.16000000,62193.63000000,62624.01000000,2240.95507000,1728388799999
2024-10-08 20:00:00,1728388800000,62624.02000000,63200.00000000,61864.89000000,62288.01000000,6977.22252000,1728403199999
2024-10-09 00:00:00,1728403200000,62288.01000000,62598.00000000,61860.31000000,62245.53000000,3585.78327000,1728417599999
2024-10-09 04:00:00,1728417600000,62245.99000000,62565.95000000,62026.13000000,62160.49000000,1550.20254000,1728431999999
2024-10-09 08:00:00,1728432000000,62160.50000000,62494.00000000,62002.50000000,62394.07000000,2218.57179000,1728446399999
2024-10-09 12:00:00,1728446400000,62394.07000000,62543.75000000,62200.00000000,62276.78000000,2041.93089000,1728460799999
2024-10-09 16:00:00,1728460800000,62276.79000000,62287.07000000,62046.69000000,62200.00000000,1718.42818000,1728475199999
2024-10-09 20:00:00,1728475200000,62199.99000000,62412.09000000,61634.61000000,62316.00000000,5229.60107000,1728489599999
2024-10-10 00:00:00,1728489600000,62316.00000000,62350.00000000,60835.00000000,61031.98000000,5071.40002000,1728503999999
2024-10-10 04:00:00,1728504000000,61031.99000000,61122.53000000,60301.00000000,60636.02000000,3731.22489000,1728518399999
2024-10-10 08:00:00,1728518400000,60636.01000000,60956.00000000,60355.00000000,60865.29000000,2727.57646000,1728532799999
2024-10-10 12:00:00,1728532800000,60865.29000000,61149.58000000,60814.90000000,60900.00000000,1627.37524000,1728547199999
2024-10-10 16:00:00,1728547200000,60900.01000000,61321.68000000,60630.71000000,61262.00000000,2559.67177000,1728561599999
2024-10-10 20:00:00,1728561600000,61262.01000000,61320.00000000,60444.99000000,60789.36000000,5227.91174000,1728575999999
2024-10-11 00:00:00,1728576000000,60789.36000000,61030.31000000,58946.00000000,59727.28000000,8517.95777000,1728590399999
2024-10-11 04:00:00,1728590400000,59727.27000000,60329.27000000,59586.29000000,60326.39000000,3307.43183000,1728604799999
2024-10-11 08:00:00,1728604800000,60326.40000000,60768.64000000,60087.64000000,60614.00000000,2415.18063000,1728619199999
2024-10-11 12:00:00,1728619200000,60614.01000000,60925.16000000,60578.00000000,60674.69000000,2034.06082000,1728633599999
2024-10-11 16:00:00,1728633600000,60674.68000000,61263.40000000,60650.44000000,61174.87000000,2754.98816000,1728647999999
2024-10-11 20:00:00,1728648000000,61174.88000000,62450.00000000,61129.72000000,62259.05000000,6907.87356000,1728662399999
2024-10-12 00:00:00,1728662400000,62259.04000000,63417.56000000,62123.00000000,63086.01000000,6450.87430000,1728676799999
2024-10-12 04:00:00,1728676800000,63086.00000000,63160.00000000,62357.70000000,62540.00000000,3078.37462000,1728691199999
2024-10-12 08:00:00,1728691200000,62539.99000000,63073.78000000,62487.23000000,62568.00000000,2510.94662000,1728705599999
2024-10-12 12:00:00,1728705600000,62568.00000000,62800.00000000,62565.51000000,62767.57000000,1198.66803000,1728719999999
2024-10-12 16:00:00,1728720000000,62767.57000000,63260.53000000,62672.34000000,62936.91000000,1999.15341000,1728734399999
2024-10-12 20:00:00,1728734400000,62936.91000000,63480.00000000,62824.03000000,63157.49000000,2690.48359000,1728748799999
2024-10-13 00:00:00,1728748800000,63157.50000000,63400.00000000,62911.00000000,63000.01000000,1537.73891000,1728763199999
2024-10-13 04:00:00,1728763200000,63000.01000000,63388.00000000,63000.00000000,63206.22000000,974.31060000,1728777599999
2024-10-13 08:00:00,1728777600000,63206.23000000,63285.72000000,62654.91000000,62712.31000000,1978.86462000,1728791999999
2024-10-13 12:00:00,1728792000000,62712.31000000,62990.00000000,62707.21000000,62843.48000000,976.93771000,1728806399999
2024-10-13 16:00:00,1728806400000,62843.48000000,62962.00000000,62520.18000000,62561.33000000,2072.26507000,1728820799999
2024-10-13 20:00:00,1728820800000,62561.34000000,62818.00000000,62050.00000000,62229.31000000,2882.28535000,1728835199999
2024-10-14 00:00:00,1728835200000,62229.32000000,62887.78000000,62177.67000000,62734.32000000,2186.22682000,1728849599999
2024-10-14 04:00:00,1728849600000,62734.31000000,63125.00000000,62610.67000000,62870.02000000,1812.64038000,1728863999999
2024-10-14 08:00:00,1728864000000,62870.02000000,64392.49000000,62457.81000000,64299.99000000,5202.69582000,1728878399999
2024-10-14 12:00:00,1728878400000,64300.00000000,64686.00000000,63778.62000000,64620.87000000,6540.20770000,1728892799999
2024-10-14 16:00:00,1728892800000,64620.87000000,65188.57000000,64340.98000000,64920.06000000,5338.83523000,1728907199999
2024-10-14 20:00:00,1728907200000,64920.05000000,66299.93000000,64660.56000000,65870.00000000,11165.96157000,1728921599999
2024-10-15 00:00:00,1728921600000,65870.00000000,66072.30000000,65459.00000000,65939.40000000,5541.11281000,1728935999999
2024-10-15 04:00:00,1728936000000,65939.41000000,66500.00000000,65730.00000000,66083.99000000,3881.13909000,1728950399999
